"","gene_ID","CSDE1_vs_IgG_log2FoldChange","CSDE1_vs_IgG_pvalue","CSDE1_vs_IgG_padj","CSDE1_vs_Capture_log2FoldChange","CSDE1_vs_Capture_pvalue","CSDE1_vs_Capture_padj","GENE_NAME"
"48","ENSMUSG00000000320.10",-2.11464725106231,2.11532857180559e-05,0.000106212553761545,-0.870825471435474,0.0766921382081996,0.144790965770619,"Alox12"
"49","ENSMUSG00000000325.16",1.5671303250575,1.71805484663305e-08,1.46763194074916e-07,1.19901948710069,1.35756247758486e-05,7.31965745267225e-05,"Arvcf"
"50","ENSMUSG00000000326.13",0.455139908025939,0.0801770179003844,0.146540886555319,0.308453718608554,0.222170209773112,0.336319098725078,"Comt"
"51","ENSMUSG00000000339.14",-0.289931114390343,0.107217177533732,0.18597642201373,0.349798824820442,0.0393834480855043,0.0840681614233191,"Rtca"
"52","ENSMUSG00000000340.10",-0.822660684242372,0.21157935413218,0.317663613427611,-0.239822509293084,0.712825982411003,0.792307397657098,"Dbt"
"53","ENSMUSG00000000346.9",-0.00370058155916259,0.992066680206786,0.996592490857013,-1.40831429315945,9.47792760955505e-05,0.000430605623143403,"Dazap2"
"54","ENSMUSG00000000355.13",-2.06078876523774,3.16785661554281e-12,4.54762313830312e-11,-2.01503705166579,2.43935802607581e-12,3.97496100746861e-11,"Mcts1"
"55","ENSMUSG00000000359.3",0.796382492695863,0.51636575406551,0.628887656359881,-0.210646101565469,0.851335724204418,0.897099247279887,"Rem1"
"56","ENSMUSG00000000374.8",0.372264523029118,0.0149574233963428,0.0361817961424172,1.15771815490541,2.53273028970153e-14,5.36763140702988e-13,"Trappc10"
"57","ENSMUSG00000000378.15",0.627890556341583,0.0108886227640403,0.0275134710558769,0.62301768582572,0.0100659692266179,0.026891239674175,"Ccm2"
"58","ENSMUSG00000000384.15",0.104370107293959,0.482751957752672,0.59804872686391,0.178278536668932,0.20457332673159,0.315570365671786,"Tbrg4"
"59","ENSMUSG00000000386.15",-1.49116040985073,0.0109855426819112,0.0277239769334796,-1.33369081202141,0.019910096806277,0.0477051228143601,"Mx1"
"60","ENSMUSG00000000392.17",-0.572140211063278,0.671156626843824,0.762165847940344,-1.22034651394676,0.353254912017439,0.476657518556138,"Fap"
"61","ENSMUSG00000000394.15",2.89793308366022,0.185788527365832,0.28705456344885,-1.37266987090386,0.459437844742497,0.578402885601465,"Gcg"
"62","ENSMUSG00000000399.10",0.57951931363309,0.00128720436731871,0.00427208451202211,0.178828878159888,0.296081711143296,0.417520763744531,"Ndufa9"
"63","ENSMUSG00000000402.2",-0.290656691011915,0.766350300274988,0.837818707687751,0.316451900664655,0.743694823968876,0.81568825613243,"Egfl6"
"64","ENSMUSG00000000409.14",-1.21652068011351,0.00527252068292769,0.0146804145138868,-0.754946132678536,0.0695844310178332,0.134134783324807,"Lck"
"65","ENSMUSG00000000411.7",-1.34888092412561,0.226275857537183,0.335334601485176,-0.89950672356568,0.404143286581512,0.526227340692682,"Tssk3"
"66","ENSMUSG00000000416.16",-0.445800548814384,0.105433494735351,0.183326076590009,-0.137173378595639,0.617234564318296,0.716329705816853,"Cttnbp2"
"67","ENSMUSG00000000420.15",-0.640939708706939,0.0084310595069058,0.0220812652249409,0.609093948715731,0.0115671102273844,0.0302637126781237,"Galnt1"
"68","ENSMUSG00000000439.9",0.631297247009159,0.000557884705793397,0.00202718383084332,-0.0817462889767384,0.646427102778856,0.740407617397621,"Mkrn2"
"69","ENSMUSG00000000440.12",-3.1395942269843,0.0205376374732238,0.0472238224735444,-2.22449599261711,0.0995072158879784,0.178577217979287,"Pparg"
"70","ENSMUSG00000000441.17",-0.123015515305566,0.588423595661149,0.693607340255927,0.309611020764972,0.17035883449518,0.273062704727257,"Raf1"
"71","ENSMUSG00000000486.13",-1.68127792360414,3.47651898278698e-06,2.02837511115375e-05,-2.12019506756,1.10645365341468e-09,1.21822873119507e-08,"Sept1"
"72","ENSMUSG00000000489.7",0.796829614888303,2.42968317343796e-05,0.000120218493752941,1.43457460978558,8.01974911088039e-15,1.79461657797548e-13,"Pdgfb"
"73","ENSMUSG00000000530.16",-0.391288748677392,0.388373929949986,0.507532854565379,1.27985934550502,0.00465550076714307,0.0138277122591165,"Acvrl1"
"74","ENSMUSG00000000531.5",0.325171060534372,0.32111802251547,0.438555880857751,0.561208525185954,0.0752194086986213,0.142656962576363,"Grasp"
"75","ENSMUSG00000000532.11",1.30685065195501,1.79000883717332e-21,7.79440427626161e-20,1.40928962144205,3.53527318505455e-25,2.37394241862344e-23,"Acvr1b"
"76","ENSMUSG00000000538.18",0.377493221660896,0.0199628420302515,0.0461544734643171,1.0048377838188,3.78421756815059e-10,4.48141320796748e-09,"Tom1l2"
"77","ENSMUSG00000000552.10",1.11713966146893,1.89729921123446e-06,1.17022590848445e-05,0.694918081955538,0.0020668555502953,0.00675755233601097,"Zfp385a"
"78","ENSMUSG00000000555.8",1.6904461931031,1.8379384449112e-05,9.33585136384374e-05,0.78327809843707,0.0398528598535146,0.0849021065467321,"Itga5"
"79","ENSMUSG00000000560.9",-0.0815253087996147,0.688810782551792,0.777111161655453,-0.0678963243553622,0.735828768269502,0.80992743416602,"Gabra2"
"80","ENSMUSG00000000561.14",-1.23580469517787,1.94858833481059e-11,2.54608135094424e-10,-0.708353958668156,0.000101918106117416,0.000460490781835352,"Wdr77"
"81","ENSMUSG00000000562.5",-2.00914708455941,0.00470267618521798,0.013271160687718,-2.03671483914638,0.00347619889667766,0.010692227881526,"Adora3"
"82","ENSMUSG00000000563.17",-0.72982917912808,0.0115489203472541,0.0289544321397514,0.101131184803564,0.725598995045162,0.802175900203107,"Atp5f1"
"83","ENSMUSG00000000567.5",1.12678766133196,0.00352761306887642,0.0103634940350389,0.675561266161351,0.0772563418867347,0.145676122142319,"Sox9"
"84","ENSMUSG00000000568.15",0.895338093117575,7.63858619623771e-05,0.00034087283872792,0.144588588837625,0.516486197994112,0.630618158975854,"Hnrnpd"
"85","ENSMUSG00000000579.14",-1.02122421652463,3.50235654627878e-08,2.85229676616538e-07,-1.72136066182968,1.06669416711167e-21,5.03985501842556e-20,"Dynlt1c"
"86","ENSMUSG00000000581.8",-1.53292222855497,1.31886653393059e-11,1.7444055772017e-10,-1.62826155563415,1.14181239724783e-13,2.23390660259842e-12,"C1d"
"87","ENSMUSG00000000594.7",0.718320516160263,0.000382975568362374,0.00145266048400973,0.386245406491496,0.0496213857403844,0.101797140039473,"Gm2a"
"88","ENSMUSG00000000600.15",-1.36335650067633,2.1323277468702e-13,3.54395578020167e-12,-1.65078507640652,2.36253109378144e-19,8.71426961996001e-18,"Krit1"
"89","ENSMUSG00000000605.9",0.131070368820787,0.405459057597836,0.523419952609506,1.6640779719738,2.56330996521114e-26,1.87962393129002e-24,"Clcn4"
"90","ENSMUSG00000000606.18",-2.20535996846775,0.000350690359316917,0.00134158089878917,-2.87687348858295,1.96574637679496e-06,1.24735419104899e-05,"Vmn2r88"
"91","ENSMUSG00000000617.14",0.953895608112185,0.502294804938066,0.615850536046587,-1.17382306636551,0.329684605538047,0.452615755914288,"Grm6"
"92","ENSMUSG00000000627.15",0.210661597494727,0.506132261543011,0.619345612349408,1.39783308332414,9.72819425576123e-06,5.40743654022483e-05,"Sema4f"
"93","ENSMUSG00000000628.10",0.808489451993436,0.0209991375985023,0.0481195238069679,0.424890401336371,0.207224639196328,0.318544287803641,"Hk2"
"94","ENSMUSG00000000631.20",1.48922434711708,2.70448249399649e-09,2.62181771972203e-08,2.43657106248323,1.61821714181137e-22,8.37998775245368e-21,"Myo18a"
"95","ENSMUSG00000000632.13",1.95239776806483,3.18952025427726e-19,1.07482142098182e-17,1.61039363243071,1.15129291396453e-13,2.24526613816997e-12,"Sez6"
"96","ENSMUSG00000000673.9",-2.04828515684502,0.0710198266276312,0.132809901227964,-1.80002349174128,0.11007751273831,0.193542029043955,"Haao"
"97","ENSMUSG00000000686.11",2.72450271764656,0.00693196663389242,0.0186575851317745,0.757047245390184,0.381520356407521,0.503890835050302,"Abhd15"
"98","ENSMUSG00000000693.10",-0.0602409270371448,0.880559491293829,0.921791719643586,0.666220367662014,0.0830742167382491,0.154391376849714,"Loxl3"
"99","ENSMUSG00000000706.16",0.78862696983256,0.55305316344438,0.662045879082041,0.389880816520981,0.754389514025569,0.824114687510681,"Btn1a1"
"100","ENSMUSG00000000708.14",-1.31824486660313,0.00253377773832282,0.00776612832284467,-0.178649467439234,0.679842220129172,0.767040102129984,"Kat2b"
"101","ENSMUSG00000000711.3",0.153701710536897,0.22770240911498,0.336849625879262,-0.628684331883518,2.89834177011506e-07,2.12190101157146e-06,"Rab5b"
"102","ENSMUSG00000000724.10",-2.67633170929942,2.9665111186778e-06,1.758799541643e-05,-2.81233570105298,2.90560819204281e-07,2.12637163179755e-06,"Cryba1"
"103","ENSMUSG00000000731.15",-2.50333583428215,0.0150276889020371,0.0363200518064791,-2.10914696346472,0.0383930350714646,0.0825264484228927,"Aire"
"104","ENSMUSG00000000732.9",-1.46775032660718,0.0172535656685583,0.0408752088183007,-1.87481455510273,0.00162416515406532,0.00547018107740683,"Icosl"
"105","ENSMUSG00000000738.18",0.660330699139012,0.00536524542708601,0.0149023756317183,1.26647506559722,7.0392842977988e-08,5.72765910995329e-07,"Spg7"
"106","ENSMUSG00000000739.14",-1.40490096517337,0.000203986911757417,0.00082823655954307,-1.97573895928738,5.10665717247239e-08,4.26687508139307e-07,"Sult5a1"
"107","ENSMUSG00000000740.12",1.45698020738452,2.69977933090255e-12,3.90934871201465e-11,0.0671657433791835,0.74430576111972,0.816163010697853,"Rpl13"
"108","ENSMUSG00000000743.9",-0.0577598975927473,0.785100194989993,0.852027988074624,0.717597929352857,0.000660299854837679,0.00246228985738086,"Chmp1a"
"109","ENSMUSG00000000751.13",-0.19521144367321,0.45614369010067,0.572075400350653,1.06310745935264,4.60228064820749e-05,0.000223790474384456,"Rpa1"
"110","ENSMUSG00000000753.15",-0.304110853764841,0.609006566852645,0.709987869127183,1.02322697939402,0.078322114609859,0.147231440220256,"Serpinf1"
"111","ENSMUSG00000000759.14",-0.164479357126763,0.48332134366164,0.598503571467521,-0.136779525393627,0.553202523967002,0.661231575233949,"Tubgcp3"
"112","ENSMUSG00000000766.18",-0.999224417154931,0.111460843952272,0.191859172895122,-0.629767608284415,0.305575749248461,0.427848058903443,"Oprm1"
"113","ENSMUSG00000000776.13",0.201008010982476,0.384900139597584,0.504035910040461,-0.196905005030665,0.382674099876786,0.50473636662484,"Polr3d"
"114","ENSMUSG00000000782.15",1.89987101740048,0.000199471669065868,0.000811701362334184,0.37582769304944,0.424364403602744,0.546290001300413,"Tcf7"
"115","ENSMUSG00000000787.12",-0.264001674100174,0.389781546517293,0.50868337088026,-0.329425994615795,0.279938286767525,0.400423585597868,"Ddx3x"
"116","ENSMUSG00000000792.2",1.88122578978923,0.0889147163921944,0.159802409892324,-0.089095580730917,0.927454724189818,0.951006824244756,"Slc5a5"
"117","ENSMUSG00000000794.9",0.983442486148572,0.00116265167988217,0.00390862471953053,0.377028478088887,0.204189164160782,0.315013463114257,"Kcnn3"
"118","ENSMUSG00000000804.14",-0.343001719659448,0.103149776301268,0.1800382461349,-0.242122733099632,0.243210371271819,0.360343694023679,"Usp32"
"119","ENSMUSG00000000805.18",0.425613594881175,NA,NA,0.496989941954078,NA,NA,"Car4"
"120","ENSMUSG00000000811.13",1.5818603858025,0.000373575373056575,0.00141994272006492,0.753226912103034,0.0761885539589668,0.144122234152903,"Txnrd3"
"121","ENSMUSG00000000823.16",0.486848612028624,0.070126251104386,0.131394714052209,0.337260906376803,0.20762297254396,0.318959551887695,"Zfp512b"
"122","ENSMUSG00000000826.16",0.566263950847137,0.0119444133182018,0.0297896784414082,1.39390769647395,5.68358348424281e-10,6.52419864953908e-09,"Dnajc5"
"123","ENSMUSG00000000827.18",-0.824370713942459,2.53538420213666e-07,1.80020481686927e-06,-0.214887038218239,0.173414100724185,0.27687051859221,"Tpd52l2"
"124","ENSMUSG00000000838.17",0.257035471105808,0.2390813247126,0.349731794177416,-0.744727581941498,0.000417357671526943,0.00163308448974,"Fmr1"
"125","ENSMUSG00000000861.15",1.45178472668863,1.44376863402654e-16,3.66581254833443e-15,-0.280443431062731,0.10572250987515,0.18723843599954,"Bcl11a"
"126","ENSMUSG00000000869.12",-0.321977818358005,0.870584670461887,0.914921862319194,-2.70449736911197,0.113526702451774,0.198074760573514,"Il4"
"127","ENSMUSG00000000876.11",-1.80252088747192,2.04234652019304e-13,3.40057188085184e-12,-0.63239445819499,0.00966698721552119,0.0259465899904736,"Pxmp4"
"128","ENSMUSG00000000881.12",0.375635290422904,0.138434936736793,0.227604417960438,1.02586178920196,4.78462189258595e-05,0.000231612591853408,"Dlg3"
"129","ENSMUSG00000000884.17",-1.42626705209622,0.00549016490595957,0.0151986866590231,0.722554640241637,0.154778237979734,0.253293577811506,"Gnb1l"
"130","ENSMUSG00000000901.17",1.0045065984138,0.00743159066993843,0.0198036013253178,0.817133762627107,0.0258960623121644,0.0594374125837734,"Mmp11"
"131","ENSMUSG00000000902.13",0.382730265274967,0.014915325172757,0.0360960714279844,0.351146947881215,0.0241566142809095,0.0560002642214705,"Smarcb1"
"132","ENSMUSG00000000915.15",0.742018379388308,0.0233745365470891,0.0527322180631598,1.96198963639378,1.82444278711846e-09,1.94564777041626e-08,"Hip1r"
"133","ENSMUSG00000000916.15",-0.910545334383342,0.00451762022118971,0.012817986982642,-0.778311451034092,0.014046297601156,0.035605189107355,"Nsun5"
"134","ENSMUSG00000000934.9",0.926907802650862,0.000262113817093099,0.00103512936125607,0.800958736662456,0.000697045417150688,0.00258521502267741,"Top1mt"
"135","ENSMUSG00000000948.16",-1.32179855690946,1.86965145513558e-07,1.35955773405575e-06,-2.80599295843747,2.11275466670723e-29,1.97607237500392e-27,"Gm38393"
"136","ENSMUSG00000000957.11",1.14214546292341,0.00325516316179124,0.00965749329696666,1.20594782943392,0.00177304391066202,0.00591186630961371,"Mmp14"
"137","ENSMUSG00000000958.10",3.03491061249952,0.000719586432174383,0.002549074101376,0.518568499533524,0.508618258223316,0.623428049595469,"Slc7a7"
"138","ENSMUSG00000000959.7",0.895032371342574,0.0147282615429525,0.0357360443785426,-0.168734944983675,0.642118162506948,0.737181247186709,"Oxa1l"
"139","ENSMUSG00000000976.13",0.690812559286901,0.0033185612907489,0.00982650065934563,-0.0692673521348186,0.763716089164484,0.831478996707645,"Heatr6"
"140","ENSMUSG00000000982.5",3.10226047742425,0.10305128851545,0.179883471821104,-0.769651632769104,0.610816919071083,0.710591176571335,"Ccl3"
"141","ENSMUSG00000001016.12",-0.019229751786344,0.905405703705204,0.938438268435733,-0.29586275577292,0.0636359119193508,0.124752754778224,"Ilf2"
"142","ENSMUSG00000001017.15",0.551963156887827,0.000517651237991691,0.00189715763591837,-0.55707669801114,0.000307743240276794,0.00124565005095036,"Chtop"
"143","ENSMUSG00000001018.15",0.132209758731288,0.698269834591019,0.78490733096863,-1.53600190339676,1.54338874130932e-06,9.97651706829427e-06,"Snapin"
"144","ENSMUSG00000001021.12",-1.79709098929048,0.013257597723399,0.0326401130090452,-1.3518746057466,0.0554131455104303,0.111495311546176,"S100a3"
"145","ENSMUSG00000001025.8",-0.876081166133865,0.409050649297647,0.526669230434364,-1.00735082266371,0.319238831811774,0.442082358722877,"S100a6"
"146","ENSMUSG00000001029.15",1.10728487585058,0.368476422325931,0.487296910552516,-0.208620154080138,0.86242194118712,0.905499993153097,"Icam2"
"147","ENSMUSG00000001034.17",0.957255146090889,2.55973972534401e-07,1.81528621450701e-06,1.01130031841524,2.59089332840188e-08,2.27037554953457e-07,"Mapk7"
"148","ENSMUSG00000001036.17",-0.716822700447695,5.16806403490028e-06,2.9295284442731e-05,0.532902582094904,0.000643930948002861,0.00240793718312642,"Epn2"
"149","ENSMUSG00000001039.12",-0.247598250356047,0.429458352614224,0.546762311280224,-0.760321188049316,0.0112746575355673,0.0296073808657183,"B9d1"
"150","ENSMUSG00000001052.15",-0.201198759458221,0.289617231267894,0.406124308391572,-0.0188772959557142,0.918800456941128,0.945252257514157,"Sec24b"
"151","ENSMUSG00000001053.15",1.08976000422593,0.000686260239937174,0.0024428199453453,1.21514088481354,9.11502492667006e-05,0.000416595953517117,"N4bp3"
"152","ENSMUSG00000001054.9",0.242768261697268,0.163339905815601,0.259589371573208,1.05060460566492,8.53330701405185e-10,9.56189389863072e-09,"Rmnd5b"
"153","ENSMUSG00000001056.3",2.06390039317195,1.62636080977629e-20,6.28996758751456e-19,1.35860989164555,2.91511762543973e-11,4.0484800234516e-10,"Nhp2"
"154","ENSMUSG00000001062.18",0.350602260549898,0.162224366100923,0.258352626128236,0.335613441671721,0.173700449004314,0.277154706245974,"Vps9d1"
"155","ENSMUSG00000001065.15",-1.32116381195505,8.22996735157459e-11,9.95196315890932e-10,0.15986363583665,0.429335864238099,0.551135699989035,"Zfp276"
"156","ENSMUSG00000001082.12",-0.466292817433952,0.0359268222434108,0.0757197637808928,-0.852084720771163,6.03789630084869e-05,0.000287125071302615,"Mfsd10"
"157","ENSMUSG00000001089.14",-0.29490574584955,0.417878137646488,0.535402713121011,-0.356211250500456,0.324305346473277,0.447206680573801,"Luzp1"
"158","ENSMUSG00000001098.15",0.435305873201338,0.00207560506770198,0.00651652544975384,0.618713013880386,5.98374182515259e-06,3.46584376425584e-05,"Kctd10"
"159","ENSMUSG00000001100.10",-0.710789235268138,4.48222117489219e-05,0.00020918553609502,-0.177280608583726,0.30279692050462,0.424540967242118,"Poldip2"
"160","ENSMUSG00000001103.7",-3.43421538964395,0.0146976219806615,0.0356759003804384,-1.90929925611357,0.170614122610091,0.273376286660973,"Sebox"
"161","ENSMUSG00000001105.15",-1.05127854060562,8.14949520156445e-05,0.000361660121404717,-0.639873938436575,0.0142850634507435,0.0361504394228368,"Ift20"
"162","ENSMUSG00000001119.7",-0.769030561925056,0.00653862573325073,0.0177080938014407,0.792658332395258,0.00474750077333946,0.0140463499317074,"Col6a1"
"163","ENSMUSG00000001120.15",0.703442735967769,0.000231540388251541,0.000926990395519809,0.617950070431139,0.00056056568284769,0.00213193232270689,"Pcbp3"
"164","ENSMUSG00000001123.15",-0.890427377577751,0.129530698740146,0.216104547625078,-0.0183412979594887,0.974425373933376,0.983078717761668,"Lgals9"
"165","ENSMUSG00000001127.12",-0.731764614400855,0.000803273859895543,0.00280701799458732,-0.64915631157962,0.00266646531604427,0.00846875297535057,"Araf"
"166","ENSMUSG00000001128.7",-1.00352153112474,0.067807142824998,0.127895327658814,-1.07297360245857,0.0444665364714483,0.0929275588913121,"Cfp"
"167","ENSMUSG00000001131.11",-1.21390558401254,0.099886585548269,0.17538475422892,-0.669565886030603,0.339238108054092,0.462475867988966,"Timp1"
"168","ENSMUSG00000001134.9",-1.55373567627788,0.000893307191491595,0.00308545266855714,-1.98074883392764,4.58969494462955e-06,2.71413831370803e-05,"Uxt"
"169","ENSMUSG00000001138.13",0.514375729363501,7.06848481851433e-06,3.89947227484215e-05,1.02521720605387,2.33174741683177e-20,9.67094878854297e-19,"Cnnm3"
"170","ENSMUSG00000001143.13",-0.466238925768197,0.000314680052120675,0.0012177991799612,0.403696253760101,0.00155119812108635,0.00525241299515239,"Lman2l"
"171","ENSMUSG00000001150.7",0.182595006647342,0.625033394270518,0.72353505777936,0.833833975116277,0.0245697013935546,0.0568127858156715,"Mcm3ap"
"172","ENSMUSG00000001151.10",0.113537475210211,0.618309202031079,0.717849543485354,1.37718065021666,8.79356839406315e-10,9.81752105968122e-09,"Pcnt"
"173","ENSMUSG00000001155.13",2.99151850963946,0.0661756384110057,0.125284705499386,-1.23611830453741,0.277401436566877,0.39775699140743,"Ftcd"
"174","ENSMUSG00000001156.9",-0.182282199534498,0.581679321086313,0.687558534667244,0.202321684230482,0.53707285368256,0.647867649735073,"Mxd1"
"175","ENSMUSG00000001157.13",-0.572633723170583,0.00814622771843041,0.0214410117062838,-0.769034231709453,0.000294675835484239,0.00119698591094551,"Gmcl1"
"176","ENSMUSG00000001158.13",-0.296905150164766,0.54687164065942,0.656532476527078,-1.28551059273432,0.00737369014013921,0.0205432352050201,"Snrnp27"
"177","ENSMUSG00000001166.17",0.866031056472252,0.548080677483894,0.657562983092863,0.356021684208465,0.789409582117952,0.850661677603239,"Oas1c"
"178","ENSMUSG00000001173.15",-0.654032028332577,3.62918179800042e-05,0.000172985337287945,-0.503478476407643,0.000932778697336698,0.00335683138586108,"Ocrl"
"179","ENSMUSG00000001175.14",0.692565185103877,1.4385225080484e-05,7.48113322483495e-05,0.357693883258051,0.0243606667376166,0.0564076976928114,"Calm1"
"180","ENSMUSG00000001211.15",0.650873047721624,0.0012959349852545,0.00429448303501185,2.19025873947113,1.66179235355307e-27,1.30746684228905e-25,"Agpat3"
"181","ENSMUSG00000001225.12",-2.75207729476778,0.00270320469674889,0.0082056265861074,-3.58271362616104,6.81786527737015e-05,0.000320639061736146,"Slc26a3"
"182","ENSMUSG00000001227.12",1.57944568535681,1.43617758948242e-24,8.89459715215936e-23,2.09493554804532,1.85167449516945e-42,4.58714822235762e-40,"Sema6b"
"183","ENSMUSG00000001228.14",0.73366968806874,0.186675659340369,0.288030501882452,0.78139127913935,0.155890366632432,0.254613524688679,"Uhrf1"
"184","ENSMUSG00000001229.9",1.35094127559632,2.67014513287976e-11,3.43261574866421e-10,1.18205510871798,2.41983400871854e-09,2.52909903351358e-08,"Dpp9"
"185","ENSMUSG00000001240.13",0.650054440574309,0.0554609150689588,0.10898375978606,0.467145633819853,0.163985681053957,0.26476884843061,"Ramp2"
"186","ENSMUSG00000001247.16",0.561853946845044,0.000283938312486491,0.00111197546346985,0.606829129704681,3.44173826770566e-05,0.00017163750251246,"Lsr"
"187","ENSMUSG00000001248.15",0.36291109263305,0.241213745073882,0.352148632212662,-0.330636816859188,0.284668595922618,0.405386832941306,"Gramd1a"
"188","ENSMUSG00000001249.14",-4.19242903219762,0.00129359284117264,0.00428827196462509,-1.42757937472285,0.276467694878288,0.396573222418527,"Hpn"
"189","ENSMUSG00000001260.10",-0.0969261161987222,0.777975502562546,0.846802452973316,-1.4052476693502,1.18034356096315e-05,6.44373381762252e-05,"Gabrg1"
"190","ENSMUSG00000001270.9",0.95317899810061,2.93954512630266e-06,1.74337564721386e-05,1.13448172005227,2.2096395603814e-08,1.9597054872236e-07,"Ckb"
"191","ENSMUSG00000001280.13",0.295498015632948,0.32886181163798,0.446601077577612,-0.244058003316764,0.415051172338332,0.537187100487595,"Sp1"
"192","ENSMUSG00000001281.10",-1.29143608997787,0.265942306471866,0.380269279828694,-1.7171714933469,0.134121375955125,0.225611402460025,"Itgb7"
"193","ENSMUSG00000001285.12",-0.342165300534608,0.279708152465872,0.395587860747134,0.131758458036322,0.672668129226912,0.761476605223401,"Myg1"
"194","ENSMUSG00000001288.15",-1.13744011793848,0.0302244246046236,0.0653697677975414,-0.445069485718798,0.393325622140397,0.515377531337107,"Rarg"
"195","ENSMUSG00000001289.12",-0.135621650737726,0.528907160149111,0.640460140025993,-1.07046337404354,3.16238327088868e-07,2.30233558863905e-06,"Pfdn5"
"196","ENSMUSG00000001300.16",1.46305635837035,2.77857203906248e-17,7.63669904349226e-16,0.936873155013574,5.22879949898601e-08,4.3589973813284e-07,"Efnb2"
"197","ENSMUSG00000001305.5",-0.853660538339161,0.00365991198792887,0.0106819784369865,-0.864122168143258,0.00243461258341822,0.00779858778249568,"Rrp15"
"198","ENSMUSG00000001313.12",0.147695476969467,0.400864041320996,0.519445103876943,-0.0616315701619691,0.721005309281357,0.798156360491899,"Rnd2"
"199","ENSMUSG00000001323.17",0.770072456773361,2.90156015521141e-05,0.000141428877334048,-0.247055189784177,0.150201705963509,0.24717214306311,"Srr"
"200","ENSMUSG00000001333.9",-2.03479780676891,2.28159850609004e-06,1.38268640706257e-05,-0.588545443044422,0.164977052534991,0.266041460861317,"Sync"
"201","ENSMUSG00000001334.9",0.726721848969548,0.0406167871612095,0.0841056073917648,1.34077242104693,0.000115746282173713,0.000516393488636774,"Fndc5"
"202","ENSMUSG00000001348.15",-0.80785231905786,0.501720204662596,0.61557230493372,0.663379668184832,0.566959411636389,0.673066955971913,"Acp5"
"203","ENSMUSG00000001349.5",1.19088561363933,0.320135670753215,0.437572853880699,-1.25241872793558,0.22835895746992,0.343503438773986,"Cnn1"
"204","ENSMUSG00000001366.14",-0.852173322041743,7.5356822542771e-05,0.000336950645050101,0.00891147240875833,0.966643560348629,0.978115016189825,"Fbxo9"
"205","ENSMUSG00000001376.17",-0.268003034555857,0.216596621617495,0.323764617375402,-0.554140646350411,0.00949268659764331,0.0255310931203047,"Vps50"
"206","ENSMUSG00000001380.7",0.356235982197474,0.0586949013856222,0.113922173869902,1.43869768802647,9.47190513644975e-15,2.09708894880914e-13,"Hars"
"207","ENSMUSG00000001383.9",-0.172551252852481,0.414760316206735,0.532338172421891,-0.695207595768466,0.000708665965666371,0.0026197347212333,"Zmat2"
"208","ENSMUSG00000001403.13",-0.209307812969535,0.436004108531775,0.552807675804257,-0.168102793644786,0.514080444644993,0.628454336539695,"Ube2c"
"209","ENSMUSG00000001415.10",-0.554630591464441,0.000381072601855682,0.00144604076531119,0.490380471659648,0.00159481534416191,0.00538220819020181,"Smg5"
"210","ENSMUSG00000001416.13",0.384456539560318,0.16903071073007,0.266804803608029,0.266954197750106,0.336936987094793,0.459969322284977,"Cct3"
"211","ENSMUSG00000001418.13",1.88169305200199,5.09710744978946e-12,7.15468405586067e-11,0.697082701006841,0.00889814073942803,0.0241911190916795,"Glmp"
"212","ENSMUSG00000001419.17",0.333015772579328,0.0099728117437071,0.0255088021327806,0.803769493287828,2.9091002462967e-10,3.49341924323159e-09,"Mef2d"
"213","ENSMUSG00000001420.13",-1.05821286310794,0.415288833066011,0.53294188923809,0.0495832933166211,0.969391719786655,0.979867912498074,"Tmem79"
"214","ENSMUSG00000001424.14",1.36487904029468,0.000180139671344605,0.000740928978032153,2.19737676702486,1.45009904131401e-09,1.57018402985046e-08,"Snd1"
"215","ENSMUSG00000001435.15",0.717575249579077,0.00437840433281402,0.0124789969261733,1.72383148223664,3.87042228587587e-12,6.09492638452406e-11,"Col18a1"
"216","ENSMUSG00000001436.15",-0.125652628583314,0.705654997364795,0.790511439509571,0.535591971086275,0.10300155083276,0.183513301924128,"Slc19a1"
"217","ENSMUSG00000001440.5",1.21432463121619,4.78423608278618e-08,3.82488512296713e-07,1.42593581816932,1.22371980103877e-10,1.55786329115574e-09,"Kpnb1"
"218","ENSMUSG00000001441.13",-1.27011751564929,2.64083833493189e-17,7.26904629969541e-16,0.0496793919218196,0.7385419725226,0.812125933674303,"Npepps"
"219","ENSMUSG00000001445.10",0.0382543797981889,0.856068884463375,0.905354794360212,0.2804596290587,0.171342865834449,0.274256301098151,"Mrpl10"
"220","ENSMUSG00000001467.5",0.605983172671961,0.000158880175015766,0.000661201218703523,0.363530711536812,0.0222747019929295,0.0522909254622081,"Cyp51"
"221","ENSMUSG00000001472.17",1.09324211772668,4.10811820645252e-07,2.8227145037739e-06,1.17976360597331,4.03124549398758e-08,3.42609144162171e-07,"Tcf25"
"222","ENSMUSG00000001473.7",0.397792203881845,0.351422803415902,0.469793833021243,1.34086323209992,0.00145945933273482,0.00497116471343269,"Tubb6"
"223","ENSMUSG00000001482.15",-0.0654554540444473,0.777341066668837,0.84636315461027,1.17612258231837,3.43557139611143e-07,2.48837988279394e-06,"Def8"
"224","ENSMUSG00000001493.9",1.32010382123009,0.0759206777549153,0.140335140118356,0.533960402293004,0.426592159114966,0.548445715751144,"Meox1"
"225","ENSMUSG00000001496.15",0.102093547935097,0.725335838324059,0.805723601051727,-0.102183927542493,0.711359429969879,0.79139707914843,"Nkx2-1"
